"Date","Open","High","Low","Close","Adj.Close","Volume","MA_20","MA_50","Daily_Return","Lag_1_Close","Lag_5_Close","Volatility_20"
2018-05-07,321.98999,329.019989,319.339996,326.26001,326.26001,7117800,315.79199975,309.48860102,6.17001400000004,320.089996,312.459991,10.6367617410506
2018-05-08,325.899994,327.350006,323.049988,326.890015,326.890015,4735700,317.23300015,310.14320124,0.630004999999983,326.26001,313.299988,10.0452674868995
2018-05-09,328.790009,331.950012,327.51001,330.299988,330.299988,5633400,318.5644989,310.9370013,3.40997299999998,326.890015,313.359985,9.91695611035593
2018-05-10,331.5,332.059998,327.339996,329.600006,329.600006,5302300,319.5819992,311.70140132,-0.699981999999977,330.299988,311.690002,9.95487381660449
2018-05-11,329.649994,331.26001,324.869995,326.459991,326.459991,4589700,320.32249905,312.42280084,-3.14001500000001,329.600006,320.089996,9.88436832243314
2018-05-14,327.25,330.5,327.040009,328.529999,328.529999,4089800,321.35999905,312.97240106,2.07000799999997,326.459991,326.26001,9.58297456419422
2018-05-15,325.940002,326.940002,322.429993,326.130005,326.130005,4746100,320.8634994,313.19500116,-2.39999399999999,328.529999,326.890015,9.02209970323138
2018-05-16,326.279999,329.720001,325.140015,328.190002,328.190002,3671700,320.54700005,313.25440118,2.05999700000001,326.130005,330.299988,8.61987261301586
2018-05-17,327.529999,330.450012,323.170013,325.220001,325.220001,4935700,320.1729995,313.33560112,-2.97000099999997,328.190002,329.600006,8.21771380559174
2018-05-18,324.899994,326.420013,322.799988,324.179993,324.179993,3577700,319.9934997,313.47920098,-1.040008,325.220001,326.459991,8.08111159466639
2018-05-21,327.109985,331.880005,325.450012,331.820007,331.820007,6657300,320.64999995,313.48680108,7.64001399999995,324.179993,328.529999,8.49250519297558
2018-05-22,334.049988,336.630005,331.149994,331.619995,331.619995,5964400,321.88000025,313.69320122,-0.200011999999958,331.820007,326.130005,8.19061022963275
2018-05-23,329.040009,345,328.089996,344.720001,344.720001,10049100,323.8279998,314.27000114,13.100006,331.619995,328.190002,8.76762383462869
2018-05-24,344.339996,354,341.119995,349.290009,349.290009,14758600,325.5934997,314.82480156,4.57000799999997,344.720001,325.220001,10.1295413663606
2018-05-25,349.899994,354.359985,348.829987,351.290009,351.290009,7817400,327.56999965,315.42880182,2,349.290009,324.179993,11.0985031457337
2018-05-29,351.5,356.100006,346.709991,349.730011,349.730011,9717900,329.43350065,316.0544018,-1.55999800000001,351.290009,331.820007,11.5477491348118
2018-05-30,352.369995,354,349.26001,353.540009,353.540009,5685500,331.4455017,316.85560176,3.80999800000001,349.730011,331.619995,12.0820228382748
2018-05-31,353.799988,355.529999,350.209991,351.600006,351.600006,6921700,333.35750275,317.53760188,-1.94000299999999,353.540009,344.720001,12.0950912409169
2018-06-01,353.880005,359.98999,352.820007,359.929993,359.929993,7112300,335.7695023,318.40660152,8.32998700000002,351.600006,349.290009,12.3539791653648
2018-06-04,362.679993,363,355.51001,361.809998,361.809998,7682000,337.8555024,319.50880124,1.88000499999998,359.929993,351.290009,13.068700642723
2018-06-05,363.320007,369.829987,361.410004,365.799988,365.799988,8358000,339.8325013,320.80600096,3.98998999999998,361.809998,349.730011,14.1668555582001
2018-06-06,367.779999,369.679993,363.329987,367.450012,367.450012,7712300,341.86050115,321.74800108,1.65002400000003,365.799988,353.540009,15.0896608199092
2018-06-07,368.540009,368.700012,357.799988,361.399994,361.399994,8278000,343.41550145,322.96220092,-6.05001800000002,367.450012,351.600006,15.4341473899205
2018-06-08,358.059998,362.390015,356.25,360.570007,360.570007,5225700,344.9640015,324.45820128,-0.829987000000017,361.399994,359.929993,15.528407424122
2018-06-11,361.880005,365.670013,360.910004,361.450012,361.450012,4432400,346.71350255,325.7802014,0.88000500000004,360.570007,361.809998,15.3033748679034
2018-06-12,363.600006,365.980011,362,363.829987,363.829987,4291000,348.47850195,327.45100096,2.379975,361.450012,365.799988,15.1304888179607
2018-06-13,367.529999,384.25,364.109985,379.929993,379.929993,18222800,351.16850135,329.37620056,16.100006,363.829987,367.450012,15.7191153886669
2018-06-14,384.269989,395.029999,383.25,392.869995,392.869995,14598300,354.402501,331.45480042,12.940002,379.929993,361.399994,17.3152644081843
2018-06-15,390.709991,398.859985,387.51001,391.980011,391.980011,13588100,357.7405015,333.41500062,-0.889984000000027,392.869995,360.570007,17.8209741209494
2018-06-18,387.720001,393.160004,386.5,390.399994,390.399994,6824800,361.05150155,335.44600038,-1.580017,391.980011,361.450012,17.404227476057
2018-06-19,389.5,405.290009,388.5,404.980011,404.980011,16697100,364.70950175,337.74700074,14.580017,390.399994,363.829987,18.5852939972731
2018-06-20,415.149994,419.470001,409.600006,416.76001,416.76001,16494600,368.9665025,340.1208008,11.779999,404.980011,379.929993,20.2805957957113
2018-06-21,421.380005,423.209991,406.369995,415.440002,415.440002,18389900,372.50250255,342.35620058,-1.32000800000003,416.76001,392.869995,21.9288036302971
2018-06-22,419.980011,420.5,409.649994,411.089996,411.089996,10428600,375.5925019,344.3930005,-4.35000600000001,415.440002,391.980011,22.821722130175
2018-06-25,404.690002,405.98999,378.75,384.480011,384.480011,22490900,377.252002,345.84960084,-26.609985,411.089996,390.399994,22.1586229668598
2018-06-26,393.279999,404.779999,389.049988,399.390015,399.390015,15191200,379.7350022,347.68180116,14.910004,384.480011,404.980011,21.689692792323
2018-06-27,407.559998,411.589996,390,390.390015,390.390015,16541400,381.5775025,348.7684015,-9,399.390015,416.76001,20.8980837411518
2018-06-28,395,396.899994,387.100006,395.420013,395.420013,12219900,383.76850285,349.98640198,5.02999799999998,390.390015,415.440002,19.8611275013236
2018-06-29,399.190002,401.329987,390.549988,391.429993,391.429993,9252500,385.34350285,351.1610016,-3.99001999999996,395.420013,411.089996,19.1058474189156
2018-07-02,385.450012,398.380005,380,398.179993,398.179993,8142500,387.1620026,352.56920168,6.75,391.429993,384.480011,18.4682451626026
2018-07-03,399.48999,399.980011,389.5,390.519989,390.519989,5280300,388.39800265,354.00580142,-7.66000400000001,398.179993,399.390015,17.7776204534534
2018-07-05,393.799988,399.23999,390.859985,398.390015,398.390015,8448900,389.9450028,355.83320194,7.870026,390.519989,390.390015,17.1954550298708
2018-07-06,397.450012,408.649994,395.519989,408.25,408.25,8629600,392.2875031,357.88300174,9.85998499999999,398.390015,395.420013,16.2683079733376
2018-07-09,415.950012,419.119995,411.100006,418.970001,418.970001,11127500,395.2075028,359.98280154,10.720001,408.25,391.429993,15.4986030140611
2018-07-10,417.23999,419.440002,413.079987,415.630005,415.630005,9382900,397.91650245,362.06020144,-3.33999600000004,418.970001,398.179993,13.9447481932404
2018-07-11,411.339996,419.769989,410.600006,418.649994,418.649994,9713900,400.6575028,364.1840015,3.01998900000001,415.630005,390.519989,12.1663676178518
2018-07-12,415.160004,416.790009,407.799988,413.5,413.5,12743300,402.33600315,366.18800174,-5.14999399999999,418.649994,398.390015,11.4509073935223
2018-07-13,409.190002,410,395.079987,395.799988,395.799988,15719000,402.4825028,367.8368018,-17.700012,413.5,408.25,11.3416495211737
2018-07-16,398.980011,403.359985,391.75,400.480011,400.480011,22960000,402.9075028,369.61260198,4.68002300000001,395.799988,418.970001,11.0837063978513
2018-07-17,346.950012,385,344,379.480011,379.480011,58410400,402.36150365,370.80040228,-21,400.480011,415.630005,11.966113771336
2018-07-18,381.23999,383.130005,372.359985,375.130005,375.130005,21746300,400.86900335,371.77780218,-4.35000600000001,379.480011,418.649994,13.3981862324239
2018-07-19,371.059998,375.75,363,364.230011,364.230011,16878700,398.2425034,372.5246021,-10.899994,375.130005,413.5,15.1529710833111
2018-07-20,364.920013,370.5,360.140015,361.049988,361.049988,15096700,395.5230027,373.1396021,-3.18002300000001,364.230011,395.799988,16.7052681304869
2018-07-23,359.149994,363.899994,353.600006,362.660004,362.660004,11505200,393.1015031,373.80080206,1.61001600000003,361.049988,400.480011,17.803940840836
2018-07-24,366.940002,367.399994,354.559998,357.320007,357.320007,12851500,391.7435029,374.41800238,-5.33999700000004,362.660004,379.480011,19.4553847587049
2018-07-25,357.570007,363.279999,355.649994,362.869995,362.869995,8467800,389.9175019,375.1048023,5.54998800000004,357.320007,375.130005,20.3912425013025
2018-07-26,358.190002,365.540009,356.630005,363.089996,363.089996,6993700,388.55250095,375.84400212,0.220000999999968,362.869995,364.230011,21.2534577948432
2018-07-27,366.850006,367,351.649994,355.209991,355.209991,8949500,386.54199985,376.3844019,-7.88000499999998,363.089996,361.049988,22.4384513151835
2018-07-30,351.929993,352.029999,334.019989,334.959991,334.959991,18260700,383.71849975,376.5792017,-20.25,355.209991,362.660004,25.176812593218
2018-07-31,331.51001,342.5,328,337.450012,337.450012,14085400,380.6820007,376.84460208,2.49002100000001,334.959991,357.320007,26.9412592961306
2018-08-01,335.869995,344.410004,334.019989,338.380005,338.380005,7790500,378.0750015,376.97580204,0.929992999999968,337.450012,362.869995,28.4212129140425
2018-08-02,337.230011,345,334.709991,344.5,344.5,7131300,375.38050075,377.23340214,6.11999500000002,338.380005,363.089996,28.9436074143699
2018-08-03,347.75,347.859985,338.480011,343.089996,343.089996,8848400,372.12250055,377.20080204,-1.41000400000001,344.5,355.209991,28.7153885051077
2018-08-06,342.869995,351.980011,341.73999,350.920013,350.920013,8198100,368.72000115,377.23340212,7.830017,343.089996,334.959991,26.8428313860137
2018-08-07,353.230011,357.309998,349.01001,351.829987,351.829987,7970900,365.53000025,377.24420168,0.909974000000034,350.920013,337.450012,24.6783693284129
2018-08-08,352.209991,352.290009,346.609985,347.609985,347.609985,5394700,361.9779998,377.20180116,-4.22000200000002,351.829987,338.380005,21.5436831725019
2018-08-09,347.959991,352.440002,345.820007,349.359985,349.359985,4820300,358.77099905,377.11820068,1.75,347.609985,344.5,17.9435901541468
2018-08-10,346.910004,349.100006,344.420013,345.869995,345.869995,4328400,356.2744994,377.00360046,-3.48998999999998,349.359985,343.089996,15.8746998273648
2018-08-13,339.890015,347.190002,339.070007,341.309998,341.309998,6888900,353.31599875,376.63120056,-4.55999700000001,345.869995,350.920013,12.3178738809261
2018-08-14,342.089996,342.410004,336.25,337.48999,337.48999,5805200,351.2164977,376.1448004,-3.82000800000003,341.309998,351.829987,11.1464397071077
2018-08-15,334.029999,335.5,321,326.399994,326.399994,11784500,348.77999715,375.35680052,-11.089996,337.48999,347.609985,10.9685952913462
2018-08-16,329.899994,331.170013,321.209991,322.440002,322.440002,6689700,346.6904967,374.45660032,-3.959992,326.399994,349.359985,11.8180587607257
2018-08-17,319.01001,324.369995,312.959991,316.779999,316.779999,10407900,344.47699725,373.56420042,-5.66000300000002,322.440002,345.869995,13.0668625286926
2018-08-20,314.640015,331.600006,310.929993,327.730011,327.730011,13591100,342.7304976,372.9074005,10.950012,316.779999,341.309998,12.8410313243164
2018-08-21,331,341.5,329.700012,338.019989,338.019989,14783200,341.7654967,372.43880004,10.289978,327.730011,337.48999,12.4047108962416
2018-08-22,338.48999,346.209991,337.410004,344.440002,344.440002,8930700,340.84399705,372.05100034,6.42001299999998,338.019989,326.399994,11.3981302575037
2018-08-23,348.109985,350.079987,337.649994,339.170013,339.170013,11336400,339.6479979,371.23580074,-5.26998900000001,344.440002,322.440002,10.124851052715
2018-08-24,346,359.149994,344.540009,358.820007,358.820007,14729100,339.8284987,370.55480098,19.649994,339.170013,316.779999,10.4440319418963
2018-08-27,367.149994,374.48999,360,364.579987,364.579987,17427300,341.3094985,370.0068005,5.75998000000004,358.820007,327.730011,11.7373557018241
2018-08-28,367.230011,369.98999,360.380005,368.48999,368.48999,9222600,342.8614974,369.56860042,3.91000299999996,364.579987,338.019989,13.1654538550461
2018-08-29,367.200012,369.859985,362.910004,368.040009,368.040009,8118700,344.3444976,368.82980038,-0.44998099999998,368.48999,344.440002,14.2591470354142
2018-08-30,365,376.809998,363.540009,370.980011,370.980011,10981000,345.66849815,367.9142004,2.94000199999999,368.040009,339.170013,15.4536813078561
2018-08-31,370.660004,376,367.079987,367.679993,367.679993,7943400,346.897998,366.95900022,-3.30001799999997,370.980011,358.820007,16.1980065178629
2018-09-04,366.470001,368.880005,361.26001,363.600006,363.600006,7605200,347.53199765,366.00920042,-4.07998700000002,367.679993,364.579987,16.6067111407751
2018-09-05,360,363.390015,335.829987,341.179993,341.179993,13092800,346.99949795,365.14320006,-22.420013,363.600006,368.48999,16.6323691627605
2018-09-06,347.440002,356,341.98999,346.459991,346.459991,13050200,346.94199825,364.08459958,5.27999799999998,341.179993,368.040009,16.6321353889984
2018-09-07,342.200012,355.75,341.25,348.679993,348.679993,9105800,346.90799865,363.25039914,2.22000200000002,346.459991,370.980011,16.6276267742531
2018-09-10,352.269989,352.5,343.079987,348.410004,348.410004,5752200,347.0349991,362.31019896,-0.26998900000001,348.679993,367.679993,16.628981449552
2018-09-11,344.670013,356.149994,343.899994,355.929993,355.929993,6198100,347.76599885,361.60019896,7.51998900000001,348.410004,363.600006,16.6853158308631
2018-09-12,359.079987,370.429993,356.23999,369.950012,369.950012,10480800,349.38899995,361.03559934,14.020019,355.929993,341.179993,17.203804587296
2018-09-13,371.910004,374.089996,366.839996,368.149994,368.149994,8366100,351.47649995,360.58819944,-1.80001800000002,369.950012,346.459991,16.7956359172859
2018-09-14,368.549988,371.089996,363.459991,364.559998,364.559998,4756400,353.58249975,359.9115991,-3.58999599999999,368.149994,348.679993,15.5582595027215
2018-09-17,364.220001,367.329987,349.570007,350.350006,350.350006,7071900,355.2610001,358.75359922,-14.209992,364.559998,348.410004,12.9752943830665
2018-09-18,353.670013,368.149994,351.559998,367.649994,367.649994,10414000,357.25699925,357.72719908,17.299988,350.350006,355.929993,11.5043666289013
2018-09-19,373.950012,377.609985,359.170013,366.959991,366.959991,11876800,358.70399935,356.7537988,-0.69000299999999,367.649994,369.950012,10.7528891561031
2018-09-20,370.26001,370.26001,363.170013,365.359985,365.359985,6768100,359.7499985,355.68799862,-1.60000600000001,366.959991,368.149994,10.3002966717661
2018-09-21,366.589996,372.220001,360.73999,361.190002,361.190002,11930600,360.85099795,354.64179866,-4.169983,365.359985,364.559998,9.0905385461546
2018-09-24,359,373.640015,354.329987,369.609985,369.609985,9322500,361.39049685,354.1179986,8.419983,361.190002,350.350006,9.28182626870037
2018-09-25,370.230011,371.339996,364.48999,369.429993,369.429993,6799800,361.63299715,353.49699824,-0.17999199999997,369.609985,367.649994,9.43168847355972
2018-09-26,373.589996,382,370.880005,377.880005,377.880005,13799700,362.1024979,353.46499812,8.45001199999996,369.429993,366.959991,10.0071461198888
2018-09-27,379.869995,383.200012,376,380.709991,380.709991,7326200,362.735997,353.57659784,2.82998600000002,377.880005,365.359985,10.7744210616021
2018-09-28,379.23999,380.799988,373.730011,374.130005,374.130005,7114900,362.8934967,353.77459772,-6.57998600000002,380.709991,361.190002,10.9232691352068
2018-10-01,375.850006,386.109985,375.589996,381.429993,381.429993,8376600,363.5809967,354.18219782,7.29998800000004,374.130005,369.609985,11.6489809508071
2018-10-02,384.380005,386.799988,373.829987,377.140015,377.140015,8638700,364.25799715,354.47179804,-4.28997800000002,381.429993,369.429993,12.037127674459
2018-10-03,378.529999,380.929993,374.880005,377.049988,377.049988,5798600,366.0514969,354.86639766,-0.0900270000000205,377.140015,377.880005,11.0493256228304
2018-10-04,375.880005,375.920013,360.399994,363.649994,363.649994,9074400,366.91099705,354.88199764,-13.399994,377.049988,380.709991,10.0703568124193
2018-10-05,359.769989,363.5,343,351.350006,351.350006,13523000,367.0444977,354.64719784,-12.299988,363.649994,374.130005,9.83080048562577
2018-10-08,345.179993,352.950012,338.109985,349.100006,349.100006,12375500,367.0789978,354.52499814,-2.25,351.350006,381.429993,9.76293944992045
2018-10-09,348.480011,358.720001,347.089996,355.709991,355.709991,8755000,367.0679977,354.93999814,6.60998499999999,349.100006,377.140015,9.77627723489628
2018-10-10,353.519989,355.149994,325.390015,325.890015,325.890015,17183100,364.86499785,354.7087982,-29.819976,355.709991,377.049988,13.3892974166753
2018-10-11,324.940002,334.200012,315.809998,321.100006,321.100006,16082100,362.51249845,354.36319822,-4.790009,325.890015,363.649994,16.5435480575496
2018-10-12,339.570007,341.299988,328.899994,339.559998,339.559998,14870800,361.26249845,354.26439818,18.459992,321.100006,351.350006,17.3075366711132
2018-10-15,337.630005,339.209991,326.929993,333.130005,333.130005,11215000,360.4014984,354.06519836,-6.42999300000002,339.559998,349.100006,18.279977486652
2018-10-16,337.23999,347.950012,330.559998,346.399994,346.399994,20156400,359.3389984,353.97479798,13.269989,333.130005,355.709991,18.4532371619348
2018-10-17,378.329987,380,356.5,364.700012,364.700012,32610900,359.22599945,354.23219848,18.300018,346.399994,325.890015,18.4109847598108
2018-10-18,360.670013,362.200012,346.049988,346.709991,346.709991,18461000,358.29349975,354.2141986,-17.990021,364.700012,321.100006,18.5556863346899
2018-10-19,351,355.799988,332.200012,332.670013,332.670013,16717200,356.8675003,353.88039916,-14.039978,346.709991,339.559998,19.3981283293975
2018-10-22,333.100006,335.799988,320.339996,329.540009,329.540009,17097200,354.8640015,353.55379944,-3.13000399999999,332.670013,333.130005,20.0704036969096
2018-10-23,318,336.579987,316.769989,333.160004,333.160004,14907300,353.05050205,353.39079956,3.61999500000002,329.540009,346.399994,20.322039864174
2018-10-24,332.279999,333,300.730011,301.829987,301.829987,19039300,349.24800115,352.6775995,-31.330017,333.160004,364.700012,22.4365508465817
2018-10-25,307.119995,319.940002,305.25,312.869995,312.869995,13346900,345.85600135,352.40699952,11.040008,301.829987,346.709991,22.5574899886789
2018-10-26,300.51001,313.98999,292.299988,299.829987,299.829987,19616000,342.14100045,351.95479922,-13.040008,312.869995,332.670013,23.7430508592612
2018-10-29,305.26001,307.890015,275.399994,284.839996,284.839996,21698800,337.3115006,351.31599916,-14.989991,299.829987,329.540009,25.1147006828206
2018-10-30,275.570007,290.519989,271.209991,285.809998,285.809998,23685700,332.74499975,350.4775989,0.970002000000022,284.839996,333.160004,25.785809263248
2018-10-31,297.769989,311.5,295.049988,301.779999,301.779999,20360300,328.9815003,349.7527991,15.970001,285.809998,301.829987,24.436676440034
2018-11-01,304.589996,318.450012,296.670013,317.380005,317.380005,15121500,326.66800085,349.21159916,15.600006,301.779999,312.869995,23.1374799575441
2018-11-02,318,321.880005,308.329987,309.100006,309.100006,13404600,324.55550085,348.61019902,-8.27999899999998,317.380005,299.829987,22.6897803760501
2018-11-05,311.100006,317.529999,303.73999,315.440002,315.440002,10283000,322.87250065,347.74259892,6.33999599999999,309.100006,284.839996,22.0116073799309
2018-11-06,314.76001,320.220001,305.299988,310.839996,310.839996,9710400,320.6290009,346.6677991,-4.60000600000001,315.440002,285.809998,20.7383713802741
2018-11-07,312.899994,328.559998,311,327.5,327.5,13328300,320.70950015,345.8479993,16.660004,310.839996,301.779999,20.7629777543234
2018-11-08,328,332.049988,316.609985,317.920013,317.920013,11023900,320.5505005,344.84559938,-9.57998700000002,327.5,317.380005,20.772003913759
2018-11-09,311.070007,312.980011,298.01001,303.470001,303.470001,13480800,318.74600065,343.49539918,-14.450012,317.920013,309.100006,20.6005938328629
2018-11-12,300,302.48999,290.630005,294.070007,294.070007,10924800,316.79300075,342.02319946,-9.39999400000005,303.470001,315.440002,21.0125598635312
2018-11-13,295,303.549988,289.100006,294.399994,294.399994,12232200,314.19300075,340.63919922,0.329987000000017,294.070007,310.839996,20.3634068992593
2018-11-14,300.399994,301.839996,278.299988,286.730011,286.730011,16853600,310.2945007,339.55019958,-7.669983,294.399994,327.5,17.4385991080211
2018-11-15,285.51001,292.5,282.160004,290.059998,290.059998,9967100,307.46200105,338.42219972,3.32998700000002,286.730011,317.920013,15.7294161542819
2018-11-16,287.140015,291.720001,281,286.209991,286.209991,9099500,305.13899995,337.17279968,-3.85000700000001,290.059998,303.470001,15.2335390037886
2018-11-19,283.790009,285.089996,269.149994,270.600006,270.600006,12993800,302.1919998,335.61659972,-15.609985,286.209991,294.070007,15.9489154288193
2018-11-20,254.630005,276.339996,250,266.980011,266.980011,16693800,298.88300015,333.83760008,-3.61999500000002,270.600006,294.399994,16.0506885590997
2018-11-21,274.420013,275.339996,261.51001,262.130005,262.130005,11023000,296.89800105,331.68119994,-4.85000600000001,266.980011,286.730011,18.0031590117795
2018-11-23,260.109985,265.5,256.839996,258.820007,258.820007,5245100,294.19550165,329.4946002,-3.30999800000001,262.130005,290.059998,19.4759229680054
2018-11-26,260.549988,266.25,253.800003,261.429993,261.429993,12498600,292.27550195,327.4320001,2.60998600000005,258.820007,286.209991,20.742814974971
2018-11-27,259.23999,269.079987,256.140015,266.630005,266.630005,11149500,291.3650024,325.75760008,5.20001199999996,261.429993,270.600006,21.4731750221437
2018-11-28,271.980011,284,263.339996,282.649994,282.649994,14801300,291.2070022,324.05760008,16.019989,266.630005,266.980011,21.5277564790017
2018-11-29,282.320007,290.48999,275.5,288.75,288.75,15431500,290.55550225,322.49340026,6.10000600000001,282.649994,262.130005,21.3876516711787
2018-11-30,288,290.809998,283.059998,286.130005,286.130005,11860100,288.99300225,320.90880066,-2.61999500000002,288.75,258.820007,20.4455685447853
2018-12-03,293.190002,298.720001,284.579987,290.299988,290.299988,14117400,288.05300135,319.49100038,4.169983,286.130005,261.429993,19.897300487859
2018-12-04,288.130005,295.73999,274.720001,275.329987,275.329987,12800600,286.0475006,317.60540042,-14.970001,290.299988,266.630005,18.9924297824175
2018-12-06,268.329987,283.220001,267.140015,282.880005,282.880005,13074300,284.64950105,315.87440066,7.55001799999997,275.329987,282.649994,18.0785021170714
2018-12-07,282.480011,284.209991,263.380005,265.140015,265.140015,12466700,281.5315018,313.61960086,-17.73999,282.880005,288.75,15.4916428002383
2018-12-10,264.190002,271.179993,260.609985,269.700012,269.700012,9605600,279.12050175,311.39940128,4.55999700000001,265.140015,286.130005,13.0976713781422
2018-12-11,274.079987,274.5,262.76001,265.320007,265.320007,9843200,277.21300205,309.22320132,-4.38000500000004,269.700012,290.299988,12.1052736541066
2018-12-12,267.660004,281.769989,266.480011,274.880005,274.880005,11456700,276.25350195,307.09220156,9.55999800000001,265.320007,275.329987,11.4411234383239
2018-12-13,277.640015,279.320007,271.850006,276.019989,276.019989,8379300,275.3345017,305.06980104,1.13998400000003,274.880005,282.880005,10.6151702033493
2018-12-14,271.809998,277.670013,265,266.839996,266.839996,9915300,274.34000095,302.8656012,-9.17999300000002,276.019989,265.140015,10.4213174501049
2018-12-17,266.51001,272.980011,261.079987,262.799988,262.799988,9634700,272.97700045,300.84860108,-4.040008,266.839996,269.700012,10.0325036883949
2018-12-18,263.299988,275.75,263.290009,270.940002,270.940002,10350100,272.213501,299.240401,8.14001400000001,262.799988,265.320007,9.54146124327487
2018-12-19,269.959991,280.869995,263.769989,266.769989,266.769989,13788400,272.02200015,297.59380066,-4.17001299999998,270.940002,274.880005,9.61371053769595
2018-12-20,264.640015,269.899994,251.880005,260.579987,260.579987,16792900,271.70199895,295.69120058,-6.19000199999999,266.769989,276.019989,9.89283411769811
2018-12-21,263.829987,264.5,241.289993,246.389999,246.389999,21397600,270.91499865,294.10120026,-14.189988,260.579987,266.839996,11.2300865970592
2018-12-24,242,250.649994,233.679993,233.880005,233.880005,9547600,269.66799855,292.35680024,-12.509994,246.389999,262.799988,13.7465475114863
2018-12-26,233.919998,254.5,231.229996,253.669998,253.669998,14402700,269.2799988,290.63900024,19.789993,233.880005,270.940002,14.096367974283
2018-12-27,250.110001,255.589996,240.100006,255.570007,255.570007,12235200,268.7269989,289.08780028,1.90000900000001,253.669998,266.769989,14.4190470549593
2018-12-28,257.940002,261.910004,249.800003,256.079987,256.079987,10992800,267.39849855,287.28140014,0.509980000000013,255.570007,260.579987,14.2921920077373
2018-12-31,260.160004,270.100006,260,267.660004,267.660004,13508900,266.34399875,285.34059998,11.580017,256.079987,246.389999,13.3830424314181
2019-01-02,259.279999,269.75,256.579987,267.660004,267.660004,11679500,265.4204987,283.75960024,0,267.660004,233.880005,12.557655348846
2019-01-03,270.200012,275.790009,264.429993,271.200012,271.200012,14969600,264.4654999,282.53020022,3.540008,267.660004,253.669998,11.2211566655503
2019-01-04,281.880005,297.799988,278.540009,297.570007,297.570007,19330100,265.5775009,281.89080018,26.369995,271.200012,255.570007,13.2695003817649
2019-01-07,302.100006,316.799988,301.649994,315.339996,315.339996,18620100,267.20050045,281.53440002,17.769989,297.570007,256.079987,16.9670887105356
2019-01-08,319.980011,320.589996,308.01001,320.269989,320.269989,15359200,269.95699915,281.90320006,4.92999300000002,315.339996,267.660004,20.6855138733918
2019-01-09,317.709991,323.350006,313.5,319.959991,319.959991,13343200,272.4699981,282.04499998,-0.309998000000007,320.269989,267.660004,23.5124256925671
2019-01-10,314.570007,325.369995,312.5,324.660004,324.660004,13472500,275.43699795,282.54160032,4.70001300000001,319.959991,271.200012,26.1578826379708
2019-01-11,330.959991,341.089996,328.519989,337.589996,337.589996,19500400,278.5724975,283.59660032,12.929992,324.660004,297.570007,29.6173130687469
2019-01-14,334.23999,335.480011,329.130005,332.940002,332.940002,10499600,281.41849815,284.5392004,-4.64999399999999,337.589996,315.339996,31.998219758663
2019-01-15,349.600006,357.220001,347,354.640015,354.640015,21181200,285.8084991,285.59640072,21.700013,332.940002,320.269989,35.7014306987441
2019-01-16,354,358.850006,348.109985,351.390015,351.390015,15385500,290.23800045,286.27660092,-3.25,354.640015,319.959991,38.1109080429582
2019-01-17,349.5,355.790009,346.410004,353.190002,353.190002,18871200,294.35050045,287.15840084,1.79998699999999,351.390015,324.660004,40.2940987943268
2019-01-18,351.970001,353,336.730011,339.100006,339.100006,26621000,297.9670013,287.63160092,-14.089996,353.190002,337.589996,40.9292879452878
2019-01-22,334.890015,336.880005,321.029999,325.160004,325.160004,17941400,301.19600215,287.91800108,-13.940002,339.100006,332.940002,40.3680874807689
2019-01-23,328.25,331.75,318.600006,321.98999,321.98999,13480100,304.9760017,287.80780088,-3.17001400000004,325.160004,354.640015,38.460500084135
2019-01-24,320.600006,331.799988,319,326.670013,326.670013,11131600,309.6155021,287.98280088,4.68002300000001,321.98999,351.390015,34.8609881250173
2019-01-25,328.720001,340,328.51001,338.049988,338.049988,11152900,313.8345016,288.67440062,11.379975,326.670013,353.190002,32.7776422450727
2019-01-28,334.700012,336.299988,328.880005,335.660004,335.660004,8652100,317.83900145,289.50620056,-2.38998399999997,338.049988,339.100006,30.0648278810443
2019-01-29,335.869995,338.220001,328.149994,328.899994,328.899994,7655200,321.4800018,290.19620056,-6.76001000000002,335.660004,325.160004,26.3748441294485
2019-01-30,332.75,341.779999,330.799988,340.660004,340.660004,9234500,325.1300018,291.27480042,11.76001,328.899994,321.98999,23.4204656066367
2019-01-31,339.679993,345.98999,338.089996,339.5,339.5,8535500,328.7220016,292.26360046,-1.16000400000001,340.660004,326.670013,19.2866096516856
2019-02-01,337.179993,346.839996,336.5,339.850006,339.850006,9827800,332.1545013,293.33640076,0.350006000000008,339.5,338.049988,13.8543267720865
2019-02-04,342.600006,352,341.299988,351.339996,351.339996,9051400,334.84300075,294.95120056,11.48999,339.850006,335.660004,11.8640110615239
2019-02-05,353.200012,360,352.899994,355.809998,355.809998,9046600,336.86650085,296.7278003,4.47000200000002,351.339996,328.899994,11.8136788182626
2019-02-06,357,357.040009,347.190002,352.190002,352.190002,6717700,338.4625015,298.52900024,-3.61999600000001,355.809998,340.660004,11.6078881020649
2019-02-07,347.899994,348.75,339.019989,344.709991,344.709991,7864500,339.7000015,300.24679992,-7.48001099999999,352.190002,339.5,10.8243836894231
2019-02-08,338,348,338,347.570007,347.570007,7561400,340.84550165,301.9696002,2.86001599999997,344.709991,339.850006,10.3508718492648
2019-02-11,350,352.869995,344.809998,345.730011,345.730011,5454900,341.2525024,303.55160032,-1.83999599999999,347.570007,351.339996,10.3761303381752
